Auction Name,Sheet id,Auction House,Title,Reg,Make,Model,Variant,Lot,Body type,Fuel Type,Transmission,Center,Start Date,Start Time,D.O.R,Year,Mileage,Mileage Warranted,V5,MOT Expiry Date,Service History,VAT Status,Vendor,Former Keepers,CC,Service Notes,Inspection Report,Images,Damaged_images,Damage_details,Additional Information,Colour,Keys,CAP Clean,CAP Below,CAP Average,Features,General Condition,Grade,Doors,Seats,MOT Due,Euro Status,No of services,Last service mileage,Tyres Condition,End Date,End Time,Auction Type,Non Runner,Bidding History,Last Bid
Seized Vehicle Auction,20,Wilsons Auctions,BMW 118d SE,AF56LHB,BMW,118d SE,SE,38,Hatchback,Diesel,Manual,Wilsons Auctions Maidstone,2026-01-21,12:00,08/09/2006,2006,,Not Warranted,Here,20-10-2026,No,Margin,REPOSSESSION NO RESERVE,,2.0,,,"https://assets.wilsonsauctions.com///lots_1768295211-PICT0043.jpg_2086083/320x231.webp,https://assets.wilsonsauctions.com///lots_1768295211-PICT0044.jpg_1530300/320x231.webp,https://assets.wilsonsauctions.com///lots_1768295212-PICT0045.jpg_1906321/320x231.webp,https://assets.wilsonsauctions.com///lots_1768295212-PICT0046.jpg_1957969/320x231.webp,https://assets.wilsonsauctions.com///lots_1768295212-PICT0047.jpg_1541766/320x231.webp,https://assets.wilsonsauctions.com///lots_1768295213-PICT0048.jpg_1646647/320x231.webp,https://assets.wilsonsauctions.com///lots_1768295213-PICT0049.jpg_1814361/320x231.webp,https://assets.wilsonsauctions.com///lots_1768295214-PICT0050.jpg_2093501/320x231.webp,https://assets.wilsonsauctions.com///lots_1768295214-PICT0051.jpg_1954870/320x231.webp",,,,Black,Not present,―,,―,,,,5,,,,,,,2026-01-22,12:00,Timed Auction,No,[0],0
Seized Vehicle Auction,20,Wilsons Auctions,Volvo V50 SE D,AK57AUN,Volvo,V50 SE,SE D,80,Estate,Diesel,Manual,Wilsons Auctions Widnes,2026-01-21,12:00,21/09/2007,2007,,Not Warranted,,22-04-2026,No,Margin,REPOSSESSION NO RESERVE,,2.0,,,"https://assets.wilsonsauctions.com///lots_1768988815-P1050805.JPG_1580790/320x231.webp,https://assets.wilsonsauctions.com///lots_1768988815-P1050806.JPG_1547635/320x231.webp,https://assets.wilsonsauctions.com///lots_1768988816-P1050807.JPG_1564983/320x231.webp,https://assets.wilsonsauctions.com///lots_1768988817-P1050808.JPG_1702255/320x231.webp,https://assets.wilsonsauctions.com///lots_1768988818-P1050809.JPG_1621733/320x231.webp,https://assets.wilsonsauctions.com///lots_1768988820-P1050810.JPG_1659720/320x231.webp,https://assets.wilsonsauctions.com///lots_1768988821-P1050811.JPG_1373456/320x231.webp,https://assets.wilsonsauctions.com///lots_1768988821-P1050812.JPG_1276913/320x231.webp,https://assets.wilsonsauctions.com///lots_1768988822-P1050813.JPG_1599932/320x231.webp,https://assets.wilsonsauctions.com///lots_1768988823-P1050814.JPG_1175143/320x231.webp",,,,Grey,Not present,―,,―,,,,,,,,,,,2026-01-22,12:00,Timed Auction,No,[100],100
Seized Vehicle Auction,20,Wilsons Auctions,Ford Fiesta Titanium 68 Tdci,AO10GFV,Ford,Fiesta Titanium,Titanium 68 Tdci,134,Hatchback,Diesel,Manual,Wilsons Auctions Newport,2026-01-21,12:00,20/04/2010,2010,,Not Warranted,,,No,Margin,REPOSSESSION NO RESERVE,,1.4,,,"https://assets.wilsonsauctions.com///lots_asset-229119%2F17642408099712977839352256024281.jpg_5409480/320x231.webp,https://assets.wilsonsauctions.com///lots_asset-229119%2F17642408167317249519978240587767.jpg_5195134/320x231.webp,https://assets.wilsonsauctions.com///lots_asset-229119%2F17642408281485566160256655696086.jpg_5108063/320x231.webp",,,,Blue,Not present,―,,―,,,,5,,,,,,,2026-01-22,12:00,Timed Auction,No,[0],0
Seized Vehicle Auction,20,Wilsons Auctions,Volvo C30 SE D,AO10MFJ,Volvo,C30 SE,SE D,43,Hatchback,Diesel,Manual,Wilsons Auctions West Bromwich,2026-01-21,12:00,31/03/2010,2010,,Not Warranted,Here,29-01-2026,No,Margin,REPOSSESSION NO RESERVE,,2.0,,,"https://assets.wilsonsauctions.com///lots_1767619061-17676190528245810102876056513329.jpg_3670131/320x231.webp,https://assets.wilsonsauctions.com///lots_1767619068-17676190605736046845355581248409.jpg_4070862/320x231.webp,https://assets.wilsonsauctions.com///lots_1767619082-17676190751165619311722966118629.jpg_2791221/320x231.webp,https://assets.wilsonsauctions.com///lots_1767619101-17676190844758400744548058663518.jpg_3864892/320x231.webp,https://assets.wilsonsauctions.com///lots_1767619111-17676191030271592353722753301326.jpg_2775210/320x231.webp,https://assets.wilsonsauctions.com///lots_1767619195-17676191881764745525659306725846.jpg_4047829/320x231.webp,https://assets.wilsonsauctions.com///lots_1767619207-1767619197232199961865410079095.jpg_3779046/320x231.webp,https://assets.wilsonsauctions.com///lots_1767619222-17676192071899076000366530668026.jpg_3854218/320x231.webp,https://assets.wilsonsauctions.com///lots_1767619254-17676192252198013904380272940059.jpg_2829948/320x231.webp,https://assets.wilsonsauctions.com///lots_1767619265-17676192535983827506030747304178.jpg_2357192/320x231.webp,https://assets.wilsonsauctions.com///lots_1767619274-1767619267368311429977854166716.jpg_2993735/320x231.webp",,,,Orange,Not present,―,,―,,,,3,,,,,,,2026-01-22,12:00,Timed Auction,No,[120],120
Seized Vehicle Auction,20,Wilsons Auctions,Nissan Micra N-Tec DCI,AO10TLV,Nissan,Micra N-Tec,N-Tec DCI,8,Hatchback,Diesel,Manual,Wilsons Auctions Maidstone,2026-01-21,12:00,22/05/2010,2010,,Not Warranted,Here,07-03-2026,No,Margin,REPOSSESSION NO RESERVE,,1.5,,,"https://assets.wilsonsauctions.com///lots_1767953035-PICT0021.jpg_2191591/320x231.webp,https://assets.wilsonsauctions.com///lots_1767953036-PICT0022.jpg_2001966/320x231.webp,https://assets.wilsonsauctions.com///lots_1767953036-PICT0023.jpg_1295263/320x231.webp,https://assets.wilsonsauctions.com///lots_1767953036-PICT0024.jpg_2434883/320x231.webp,https://assets.wilsonsauctions.com///lots_1767953037-PICT0025.jpg_2325805/320x231.webp,https://assets.wilsonsauctions.com///lots_1767953037-PICT0026.jpg_1677511/320x231.webp,https://assets.wilsonsauctions.com///lots_1767953038-PICT0027.jpg_2086009/320x231.webp",,,,Grey,Not present,―,,―,,,,5,,,,,,,2026-01-22,12:00,Timed Auction,No,[170],170
Seized Vehicle Auction,20,Wilsons Auctions,Seat Ibiza FR TSI S-A,AY15XMD,Seat,Ibiza FR,FR TSI S-A,54,Hatchback,Petrol,Semi Automatic,Wilsons Auctions Gateshead,2026-01-21,12:00,14/05/2015,2015,,Not Warranted,Here,,No,Margin,,,1.2,,,"https://assets.wilsonsauctions.com///lots_1768388615-image.jpg_4555644/320x231.webp,https://assets.wilsonsauctions.com///lots_1768388621-image.jpg_4096023/320x231.webp,https://assets.wilsonsauctions.com///lots_1768388629-image.jpg_4508869/320x231.webp,https://assets.wilsonsauctions.com///lots_1768388634-image.jpg_4131586/320x231.webp,https://assets.wilsonsauctions.com///lots_1768388638-image.jpg_3908696/320x231.webp,https://assets.wilsonsauctions.com///lots_1768388649-image.jpg_2037510/320x231.webp,https://assets.wilsonsauctions.com///lots_1768388659-image.jpg_3525673/320x231.webp,https://assets.wilsonsauctions.com///lots_1768388668-image.jpg_3617179/320x231.webp",,,,Blue,Not present,―,,―,,,,3,,,,,,,2026-01-22,12:00,Timed Auction,No,[1080],1080
Seized Vehicle Auction,20,Wilsons Auctions,KIA Optima Phev Auto,NL65ROB,KIA,Optima Phev,Phev Auto,61,Estate,Hyb petrol,Automatic,Wilsons Auctions Belfast,2026-01-21,12:00,25/09/2017,2017,,Not Warranted,Here,,No,Margin,REPOSSESSION NO RESERVE,,2.0,,,"https://assets.wilsonsauctions.com///lots_asset-247496%2Fimage.jpg_3534990/320x231.webp,https://assets.wilsonsauctions.com///lots_asset-247496%2Fimage.jpg_3776398/320x231.webp,https://assets.wilsonsauctions.com///lots_asset-247496%2Fimage.jpg_4058778/320x231.webp,https://assets.wilsonsauctions.com///lots_asset-247496%2Fimage.jpg_3815133/320x231.webp",,,,Black,Not present,―,,―,,,,,,,,,,,2026-01-22,12:00,Timed Auction,No,[2020],2020
Seized Vehicle Auction,20,Wilsons Auctions,Vauxhall Corsa S Cdti Ecoflex,BF60VMM,Vauxhall,Corsa S,S Cdti Ecoflex,107,Hatchback,Diesel,Manual,Wilsons Auctions Glasgow,2026-01-21,12:00,18/10/2010,2010,,Not Warranted,,,No,Margin,REPOSSESSION NO RESERVE,,1.2,,,"https://assets.wilsonsauctions.com///lots_asset-244261%2FGeneralImages-0_1767792535804423155561190028759.jpg_178583/320x231.webp,https://assets.wilsonsauctions.com///lots_asset-244261%2FGeneralImages-1_17677925439023501195446756742276.jpg_180146/320x231.webp",,,,Silver,Not present,―,,―,,,,5,,,,,,,2026-01-22,12:00,Timed Auction,No,[0],0
Seized Vehicle Auction,20,Wilsons Auctions,Ford Transit 100 T350l RWD,BJ11OSW,Ford,Transit 100,100 T350l RWD,68,Panel van,Diesel,Manual,Wilsons Auctions Stoke,2026-01-21,12:00,31/05/2011,2011,,Not Warranted,,,No,Margin,REPOSSESSION NO RESERVE,,2.4,,,"https://assets.wilsonsauctions.com///lots_asset-242616%2F17659666915653320600247990084172.jpg_5944781/320x231.webp,https://assets.wilsonsauctions.com///lots_asset-242616%2F17659667346252619748173966662249.jpg_5727573/320x231.webp,https://assets.wilsonsauctions.com///lots_asset-242616%2F17659667457004609176034397598334.jpg_5003444/320x231.webp,https://assets.wilsonsauctions.com///lots_asset-242616%2F17659667571945293184624355407721.jpg_5000608/320x231.webp,https://assets.wilsonsauctions.com///lots_asset-242616%2F17659667690466778388706531050808.jpg_5019686/320x231.webp,https://assets.wilsonsauctions.com///lots_asset-242616%2F17659667835743201673930117029103.jpg_4950114/320x231.webp,https://assets.wilsonsauctions.com///lots_asset-242616%2F17659668139526944585606530364590.jpg_5848662/320x231.webp,https://assets.wilsonsauctions.com///lots_asset-242616%2F17659668263156841415170095526267.jpg_4031252/320x231.webp",,,,White,Not present,―,,―,,,,,,,,,,,2026-01-22,12:00,Timed Auction,Yes,[50],50
Seized Vehicle Auction,20,Wilsons Auctions,Nissan Qashqai N-Tec DCI,BJ61FVE,Nissan,Qashqai N-Tec,N-Tec DCI,124,Hatchback,Diesel,Manual,Wilsons Auctions Newport,2026-01-21,12:00,15/12/2011,2011,,Not Warranted,,,No,Margin,REPOSSESSION NO RESERVE,,1.5,,,"https://assets.wilsonsauctions.com///lots_asset-247572%2F17670926224794275010359158050620.jpg_4557797/320x231.webp,https://assets.wilsonsauctions.com///lots_asset-247572%2F17670926293756488097339823822396.jpg_4936826/320x231.webp,https://assets.wilsonsauctions.com///lots_asset-247572%2F17670926369236121978271191926632.jpg_5032573/320x231.webp",,,,White,Not present,―,,―,,,,5,,,,,,,2026-01-22,12:00,Timed Auction,No,[100],100
Seized Vehicle Auction,20,Wilsons Auctions,Ford Tran Connect L 200 TD SWB,BN06BBE,Ford,Tran Connect,Connect L 200 TD SWB,78,Panel van,Diesel,Manual,Wilsons Auctions Widnes,2026-01-21,12:00,15/03/2006,2006,,Not Warranted,,20-06-2026,No,Standard Rate,REPOSSESSION NO RESERVE,,1.8,,,"https://assets.wilsonsauctions.com///lots_1768988940-P1050781.JPG_1592915/320x231.webp,https://assets.wilsonsauctions.com///lots_1768988943-P1050782.JPG_1452495/320x231.webp,https://assets.wilsonsauctions.com///lots_1768988945-P1050783.JPG_1424095/320x231.webp,https://assets.wilsonsauctions.com///lots_1768988945-P1050784.JPG_1404260/320x231.webp,https://assets.wilsonsauctions.com///lots_1768988946-P1050785.JPG_1482260/320x231.webp,https://assets.wilsonsauctions.com///lots_1768988947-P1050786.JPG_1298310/320x231.webp,https://assets.wilsonsauctions.com///lots_1768988948-P1050787.JPG_1295945/320x231.webp,https://assets.wilsonsauctions.com///lots_1768988948-P1050788.JPG_1212180/320x231.webp,https://assets.wilsonsauctions.com///lots_1768988949-P1050789.JPG_1585244/320x231.webp",,,,White,Not present,―,,―,,,,,,,,,,,2026-01-22,12:00,Timed Auction,No,[0],0
Seized Vehicle Auction,20,Wilsons Auctions,Ford S-Max Zetec Tdci 6G,BN56BCF,Ford,S-Max Zetec,Zetec Tdci 6G,36,Mpv,Diesel,Manual,Wilsons Auctions Stoke,2026-01-21,12:00,12/09/2006,2006,,Not Warranted,Here,20-07-2026,No,Margin,REPOSSESSION NO RESERVE,,2.0,,,"https://assets.wilsonsauctions.com///lots_asset-257153%2F1768392957811351828463975893104.jpg_6722172/320x231.webp,https://assets.wilsonsauctions.com///lots_asset-257153%2F17683929680233204422234371057450.jpg_5839956/320x231.webp,https://assets.wilsonsauctions.com///lots_asset-257153%2F1768392977148421374972256633485.jpg_5213766/320x231.webp,https://assets.wilsonsauctions.com///lots_asset-257153%2F17683929888806537638342098563820.jpg_6366105/320x231.webp,https://assets.wilsonsauctions.com///lots_asset-257153%2F17683929973011537741157617039418.jpg_6008081/320x231.webp,https://assets.wilsonsauctions.com///lots_asset-257153%2F17683930306596525532950871380353.jpg_7471580/320x231.webp,https://assets.wilsonsauctions.com///lots_asset-257153%2F17683930615598568421300697528926.jpg_6304212/320x231.webp,https://assets.wilsonsauctions.com///lots_asset-257153%2F17683930792795241559458382331540.jpg_4289635/320x231.webp",,,,Silver,Not present,―,,―,,,,5,,,,,,,2026-01-22,12:00,Timed Auction,No,[100],100
Seized Vehicle Auction,20,Wilsons Auctions,Citroen C4 Picasso 5 Vtr+ HDI,BN58WMZ,Citroen,C4 Picasso,Picasso 5 Vtr+ HDI,47,Mpv,Diesel,Manual,Wilsons Auctions Gateshead,2026-01-21,12:00,16/09/2008,2008,,Not Warranted,,,No,Margin,REPOSSESSION NO RESERVE,,1.6,,,"https://assets.wilsonsauctions.com///lots_1768912341-image.jpg_4093330/320x231.webp,https://assets.wilsonsauctions.com///lots_1768912346-image.jpg_3931533/320x231.webp,https://assets.wilsonsauctions.com///lots_1768912354-image.jpg_3615083/320x231.webp,https://assets.wilsonsauctions.com///lots_1768912360-image.jpg_3553937/320x231.webp,https://assets.wilsonsauctions.com///lots_1768912365-image.jpg_3170811/320x231.webp,https://assets.wilsonsauctions.com///lots_1768912374-image.jpg_1661515/320x231.webp,https://assets.wilsonsauctions.com///lots_1768912385-image.jpg_3919888/320x231.webp,https://assets.wilsonsauctions.com///lots_1768912432-image.jpg_3309344/320x231.webp",,,,Purple,Not present,―,,―,,,,5,,,,,,,2026-01-22,12:00,Timed Auction,No,[100],100
Seized Vehicle Auction,20,Wilsons Auctions,Vauxhall Zafira Life,CA57JZH,Vauxhall,Zafira Life,Life,116,Mpv,Petrol,Manual,Wilsons Auctions Newport,2026-01-21,12:00,14/01/2008,2008,,Not Warranted,,08-04-2026,No,Margin,REPOSSESSION NO RESERVE,,1.6,,,"https://assets.wilsonsauctions.com///lots_asset-249616%2F17676940403553201632437191036828.jpg_4198643/320x231.webp,https://assets.wilsonsauctions.com///lots_asset-249616%2F17676940476847023657162923563483.jpg_4518930/320x231.webp,https://assets.wilsonsauctions.com///lots_asset-249616%2F17676940535753483510896768712318.jpg_4580362/320x231.webp",,,,Beige,Not present,―,,―,,,,5,,,,,,,2026-01-22,12:00,Timed Auction,No,[100],100
Seized Vehicle Auction,20,Wilsons Auctions,Vauxhall Astra Life,CT09FKM,Vauxhall,Astra Life,Life,125,Estate,Diesel,,Wilsons Auctions Newport,2026-01-21,12:00,01/11/2014,2014,,Not Warranted,,,No,Margin,REPOSSESSION NO RESERVE,,1.7,,,"https://assets.wilsonsauctions.com///lots_asset-246973%2F17665694458778533231771580272750.jpg_5011545/320x231.webp,https://assets.wilsonsauctions.com///lots_asset-246973%2F17665694517051218016115727192961.jpg_4811803/320x231.webp,https://assets.wilsonsauctions.com///lots_asset-246973%2F17665694569568666910205344543279.jpg_4652028/320x231.webp",,,,Blue,Not present,―,,―,,,,,,,,,,,2026-01-22,12:00,Timed Auction,No,[100],100
Seized Vehicle Auction,20,Wilsons Auctions,Saab 9-3 Linear 150 BHP,CX56XSY,Saab,9-3 Linear,Linear 150 BHP,97,Convertible,Petrol,Manual,Wilsons Auctions Leigh,2026-01-21,12:00,21/12/2006,2006,,Not Warranted,,,No,Margin,REPOSSESSION NO RESERVE,,2.0,,,"https://assets.wilsonsauctions.com///lots_1768990127-PICT0129.jpg_2118385/320x231.webp,https://assets.wilsonsauctions.com///lots_1768990129-PICT0130.jpg_1976447/320x231.webp,https://assets.wilsonsauctions.com///lots_1768990130-PICT0131.jpg_2194624/320x231.webp,https://assets.wilsonsauctions.com///lots_1768990131-PICT0132.jpg_2054756/320x231.webp,https://assets.wilsonsauctions.com///lots_1768990132-PICT0133.jpg_1613907/320x231.webp,https://assets.wilsonsauctions.com///lots_1768990133-PICT0134.jpg_1670564/320x231.webp,https://assets.wilsonsauctions.com///lots_1768990134-PICT0135.jpg_1096364/320x231.webp,https://assets.wilsonsauctions.com///lots_1768990135-PICT0136.jpg_2238818/320x231.webp,https://assets.wilsonsauctions.com///lots_1768990136-PICT0137.jpg_1560496/320x231.webp,https://assets.wilsonsauctions.com///lots_1768990137-PICT0138.jpg_1492684/320x231.webp",,,,Blue,Not present,―,,―,,,,2,,,,,,,2026-01-22,12:00,Timed Auction,No,[0],0
Seized Vehicle Auction,20,Wilsons Auctions,Volkswagen Passat S Bluemotion Tech TDI,CY11CVP,Volkswagen,Passat S,S Bluemotion Tech TDI,2,Saloon,Diesel,Manual,Wilsons Auctions Maidstone,2026-01-21,12:00,30/04/2011,2011,188897,Not Warranted,Buyer To Apply,12-09-2026,No,Exempt,REPOSSESSION - NO RESERVE,,1.6,,,"https://assets.wilsonsauctions.com///lots_1768991835-PICT0099.jpg_2138933/320x231.webp,https://assets.wilsonsauctions.com///lots_1768991835-PICT0100.jpg_1857787/320x231.webp,https://assets.wilsonsauctions.com///lots_1768991836-PICT0101.jpg_1730203/320x231.webp,https://assets.wilsonsauctions.com///lots_1768991836-PICT0102.jpg_1266686/320x231.webp,https://assets.wilsonsauctions.com///lots_1768991836-PICT0103.jpg_1836884/320x231.webp,https://assets.wilsonsauctions.com///lots_1768991837-PICT0104.jpg_2876742/320x231.webp,https://assets.wilsonsauctions.com///lots_1768991837-PICT0105.jpg_1991065/320x231.webp,https://assets.wilsonsauctions.com///lots_1768991838-PICT0106.jpg_1800067/320x231.webp,https://assets.wilsonsauctions.com///lots_1768991838-PICT0107.jpg_1644224/320x231.webp,https://assets.wilsonsauctions.com///lots_1768991838-PICT0108.jpg_1629716/320x231.webp,https://assets.wilsonsauctions.com///lots_1768991839-PICT0109.jpg_1418335/320x231.webp,https://assets.wilsonsauctions.com///lots_1768991839-PICT0110.jpg_1511883/320x231.webp,https://assets.wilsonsauctions.com///lots_1768991840-PICT0111.jpg_1603200/320x231.webp,https://assets.wilsonsauctions.com///lots_1768991840-PICT0112.jpg_2204243/320x231.webp,https://assets.wilsonsauctions.com///lots_1768991841-PICT0113.jpg_2190445/320x231.webp,https://assets.wilsonsauctions.com///lots_1768991841-PICT0114.jpg_1311167/320x231.webp,https://assets.wilsonsauctions.com///lots_1768991841-PICT0115.jpg_1406736/320x231.webp,https://assets.wilsonsauctions.com///lots_1768991842-PICT0116.jpg_1666754/320x231.webp,https://assets.wilsonsauctions.com///lots_1768991842-PICT0117.jpg_1459837/320x231.webp,https://assets.wilsonsauctions.com///lots_1768991843-PICT0118.jpg_1613349/320x231.webp,https://assets.wilsonsauctions.com///lots_1768991844-PICT0119.jpg_1327174/320x231.webp",,,,Black,Present,£825,,£425,,,,4,,,,,,,2026-01-22,12:00,Timed Auction,No,[190],190
Seized Vehicle Auction,20,Wilsons Auctions,Skoda Fabia SE TDI CR 75,DA60ZLZ,Skoda,Fabia SE,SE TDI CR 75,95,Estate,Diesel,Manual,Wilsons Auctions Leigh,2026-01-21,12:00,24/01/2011,2011,,Not Warranted,,,No,Margin,REPOSSESSION NO RESERVE,,1.6,,,"https://assets.wilsonsauctions.com///lots_1768990242-PICT0088.jpg_1863293/320x231.webp,https://assets.wilsonsauctions.com///lots_1768990243-PICT0089.jpg_1988659/320x231.webp,https://assets.wilsonsauctions.com///lots_1768990244-PICT0090.jpg_1926194/320x231.webp,https://assets.wilsonsauctions.com///lots_1768990245-PICT0091.jpg_1886620/320x231.webp,https://assets.wilsonsauctions.com///lots_1768990246-PICT0092.jpg_1783577/320x231.webp,https://assets.wilsonsauctions.com///lots_1768990248-PICT0093.jpg_1911153/320x231.webp,https://assets.wilsonsauctions.com///lots_1768990249-PICT0094.jpg_1833188/320x231.webp,https://assets.wilsonsauctions.com///lots_1768990250-PICT0095.jpg_1852649/320x231.webp,https://assets.wilsonsauctions.com///lots_1768990251-PICT0096.jpg_1814840/320x231.webp,https://assets.wilsonsauctions.com///lots_1768990252-PICT0097.jpg_1345245/320x231.webp",,,,Blue,Not present,―,,―,,,,,,,,,,,2026-01-22,12:00,Timed Auction,No,[230],230
Seized Vehicle Auction,20,Wilsons Auctions,Ford B-Max Titanium Tdci,DF62FBV,Ford,B-Max Titanium,Titanium Tdci,3,Mpv,Diesel,Manual,Wilsons Auctions Maidstone,2026-01-21,12:00,31/01/2013,2013,104254,Not Warranted,Buyer To Apply,22-04-2026,No,Exempt,REPOSSESSION - NO RESERVE,,1.6,,,"https://assets.wilsonsauctions.com///lots_1768992058-PICT0081.jpg_2253975/320x231.webp,https://assets.wilsonsauctions.com///lots_1768992058-PICT0082.jpg_1521830/320x231.webp,https://assets.wilsonsauctions.com///lots_1768992059-PICT0083.jpg_2227348/320x231.webp,https://assets.wilsonsauctions.com///lots_1768992059-PICT0084.jpg_2431749/320x231.webp,https://assets.wilsonsauctions.com///lots_1768992059-PICT0085.jpg_1564808/320x231.webp,https://assets.wilsonsauctions.com///lots_1768992060-PICT0086.jpg_1356324/320x231.webp,https://assets.wilsonsauctions.com///lots_1768992060-PICT0087.jpg_1398771/320x231.webp,https://assets.wilsonsauctions.com///lots_1768992060-PICT0088.jpg_1528526/320x231.webp,https://assets.wilsonsauctions.com///lots_1768992061-PICT0089.jpg_2362678/320x231.webp,https://assets.wilsonsauctions.com///lots_1768992061-PICT0090.jpg_1847378/320x231.webp,https://assets.wilsonsauctions.com///lots_1768992062-PICT0091.jpg_1316648/320x231.webp,https://assets.wilsonsauctions.com///lots_1768992062-PICT0092.jpg_1723385/320x231.webp,https://assets.wilsonsauctions.com///lots_1768992063-PICT0093.jpg_1695269/320x231.webp,https://assets.wilsonsauctions.com///lots_1768992063-PICT0094.jpg_1735244/320x231.webp,https://assets.wilsonsauctions.com///lots_1768992063-PICT0095.jpg_1389252/320x231.webp,https://assets.wilsonsauctions.com///lots_1768992064-PICT0096.jpg_1850518/320x231.webp,https://assets.wilsonsauctions.com///lots_1768992065-PICT0097.jpg_1790108/320x231.webp",,,,Silver,Present,"£1,475",,"£1,050",,,,5,,,,,,,2026-01-22,12:00,Timed Auction,No,[190],190
Seized Vehicle Auction,20,Wilsons Auctions,Ford Focus Titanium 100,DG09AVX,Ford,Focus Titanium,Titanium 100,128,Hatchback,Petrol,Manual,Wilsons Auctions Newport,2026-01-21,12:00,29/05/2009,2009,,Not Warranted,,,No,Margin,REPOSSESSION NO RESERVE,,1.6,,,"https://assets.wilsonsauctions.com///lots_asset-245149%2F1766411471537294381133254006939.jpg_4403291/320x231.webp,https://assets.wilsonsauctions.com///lots_asset-245149%2F17664114788081554313587345926088.jpg_4823030/320x231.webp,https://assets.wilsonsauctions.com///lots_asset-245149%2F17664114888534682137213386566279.jpg_4442778/320x231.webp",,,,Black,Not present,―,,―,,,,5,,,,,,,2026-01-22,12:00,Timed Auction,No,[100],100
Seized Vehicle Auction,20,Wilsons Auctions,Ford Focus Zetec Climate,DG56BFA,Ford,Focus Zetec,Zetec Climate,149,Hatchback,Petrol,Manual,Wilsons Auctions Maidstone,2026-01-21,12:00,01/09/2006,2006,,Not Warranted,Here,28-06-2026,No,Margin,REPOSSESSION NO RESERVE,,1.6,,,"https://assets.wilsonsauctions.com///lots_1767867941-PICT0013.jpg_2437894/320x231.webp,https://assets.wilsonsauctions.com///lots_1767867942-PICT0014.jpg_2479082/320x231.webp,https://assets.wilsonsauctions.com///lots_1767867942-PICT0015.jpg_2728950/320x231.webp,https://assets.wilsonsauctions.com///lots_1767867942-PICT0016.jpg_2505044/320x231.webp,https://assets.wilsonsauctions.com///lots_1767867943-PICT0017.jpg_2661492/320x231.webp,https://assets.wilsonsauctions.com///lots_1767867943-PICT0018.jpg_2555311/320x231.webp,https://assets.wilsonsauctions.com///lots_1767867944-PICT0019.jpg_2659411/320x231.webp,https://assets.wilsonsauctions.com///lots_1767867944-PICT0020.jpg_2769217/320x231.webp,https://assets.wilsonsauctions.com///lots_1767867945-PICT0021.jpg_1911844/320x231.webp",,,,Blue,Not present,―,,―,,,,5,,,,,,,2026-01-22,12:00,Timed Auction,No,[100],100
Seized Vehicle Auction,20,Wilsons Auctions,Vauxhall Corsa SRI,DK13XJX,Vauxhall,Corsa SRI,SRI,37,Hatchback,Petrol,Manual,Wilsons Auctions Maidstone,2026-01-21,12:00,30/05/2013,2013,,Not Warranted,Here,,No,Margin,REPOSSESSION NO RESERVE,,1.4,,,"https://assets.wilsonsauctions.com///lots_1768295253-PICT0052.jpg_1850558/320x231.webp,https://assets.wilsonsauctions.com///lots_1768295253-PICT0053.jpg_1859184/320x231.webp,https://assets.wilsonsauctions.com///lots_1768295254-PICT0054.jpg_1636522/320x231.webp,https://assets.wilsonsauctions.com///lots_1768295254-PICT0055.jpg_1619939/320x231.webp,https://assets.wilsonsauctions.com///lots_1768295254-PICT0056.jpg_2134878/320x231.webp,https://assets.wilsonsauctions.com///lots_1768295255-PICT0057.jpg_1635169/320x231.webp,https://assets.wilsonsauctions.com///lots_1768295255-PICT0058.jpg_1925717/320x231.webp,https://assets.wilsonsauctions.com///lots_1768295255-PICT0059.jpg_1683797/320x231.webp,https://assets.wilsonsauctions.com///lots_1768295256-PICT0060.jpg_1853089/320x231.webp",,,,Yellow,Not present,―,,―,,,,3,,,,,,,2026-01-22,12:00,Timed Auction,No,[0],0
Seized Vehicle Auction,20,Wilsons Auctions,Seat Ibiza Sport TSI,DS11UXN,Seat,Ibiza Sport,Sport TSI,137,Hatchback,Petrol,Manual,Wilsons Auctions West Bromwich,2026-01-21,12:00,27/05/2011,2011,,Not Warranted,,,No,Margin,REPOSSESSION NO RESERVE,,1.2,,,"https://assets.wilsonsauctions.com///lots_1766405090-17664050773451379449710730508463.jpg_4038718/320x231.webp,https://assets.wilsonsauctions.com///lots_1766405100-17664050895642809652732621580130.jpg_4071616/320x231.webp,https://assets.wilsonsauctions.com///lots_1766405114-17664051005928991486542283608359.jpg_3660860/320x231.webp,https://assets.wilsonsauctions.com///lots_1766405127-17664051150982033744762530176007.jpg_2815310/320x231.webp,https://assets.wilsonsauctions.com///lots_1766405144-17664051381963136404316175962164.jpg_2276934/320x231.webp,https://assets.wilsonsauctions.com///lots_1766405364-17664052886883027098509590650347.jpg_2986106/320x231.webp,https://assets.wilsonsauctions.com///lots_1766405405-17664053652391901956817636042109.jpg_3027363/320x231.webp,https://assets.wilsonsauctions.com///lots_1766405437-17664054054375124848612547872916.jpg_2206831/320x231.webp,https://assets.wilsonsauctions.com///lots_1766405449-1766405441484761931108380843221.jpg_3041604/320x231.webp",,,,Black,Not present,―,,―,,,,5,,,,,,,2026-01-22,12:00,Timed Auction,No,[0],0
