Auction Name,Sheet id,Auction House,Title,Reg,Make,Model,Variant,Lot,Body type,Fuel Type,Transmission,Center,Start Date,Start Time,D.O.R,Year,Mileage,Mileage Warranted,V5,MOT Expiry Date,Service History,VAT Status,Vendor,Former Keepers,CC,Service Notes,Inspection Report,Images,Damaged_images,Damage_details,Additional Information,Colour,Keys,CAP Clean,CAP Below,CAP Average,Features,General Condition,Grade,Doors,Seats,MOT Due,Euro Status,No of services,Last service mileage,Tyres Condition
VAN & CAR AUCTION,21,Commercial Vehicle Auctions LTD,Ford Transit Connect 90 T230 High Roof Van TDCi 90ps,YC13OJF,Ford,Transit Connect,90 T230 High Roof Van TDCi 90ps,31,Panel Van,Diesel,MANUAL,Doncaster,2026-01-22,10:00:00,2013-06-21,2013,66839,Not Warranted,Here,12/05/2026,,Plus VAT,DIRECT FINANCE & LEASING COMPANY,,1.8,"*NON-RUNNER, ALTERNATOR/ BATTERY FAULT, WARNING LIGHT ON DASH* SIDE LOAD DOOR, ROOF RACK",https://www.cva-auctions.co.uk/motorvehicleinspectionreport/standard/9828.pdf,"https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YC13OJF/e01.jpg?1672ccc610401ee2fd002ac4c05fa79f,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YC13OJF/e02.jpg?1672ccc610401ee2fd002ac4c05fa79f,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YC13OJF/e03.jpg?1672ccc610401ee2fd002ac4c05fa79f,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YC13OJF/e04.jpg?1672ccc610401ee2fd002ac4c05fa79f","https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YC13OJF/e01.jpg?1672ccc610401ee2fd002ac4c05fa79f,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YC13OJF/e02.jpg?1672ccc610401ee2fd002ac4c05fa79f,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YC13OJF/e03.jpg?1672ccc610401ee2fd002ac4c05fa79f,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YC13OJF/e04.jpg?1672ccc610401ee2fd002ac4c05fa79f",,"{'Additional Information': {'Length': '4.53m', 'Width': '1.80m', 'Height': '1.98m', 'Imported': ''}}",,,,,,,,,,,,,,,
VAN & CAR AUCTION,21,Commercial Vehicle Auctions LTD,FORD TRANSIT CONNECT 200 1.5 TDCi 75ps,YE66UOK,FORD,TRANSIT CONNECT,200 1.5 TDCi 75ps,228,Crew Van L1,Diesel,MANUAL,Bedford,2026-01-22,10:00:00,2016-12-24,2016,104458,Warranted,Here,Expired,,Plus VAT,DIRECT COMPANY,,1.5,*OUTSTANDING RECALL* SIDE LOADING DOOR,https://www.cva-auctions.co.uk/motorvehicleinspectionreport/standard/10492.pdf,"https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YE66UOK/e01.jpg?4dc235c24d9f44d882319872020cf903,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YE66UOK/e02.jpg?4dc235c24d9f44d882319872020cf903,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YE66UOK/e03.jpg?4dc235c24d9f44d882319872020cf903,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YE66UOK/e04.jpg?4dc235c24d9f44d882319872020cf903","https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YE66UOK/e01.jpg?4dc235c24d9f44d882319872020cf903,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YE66UOK/e02.jpg?4dc235c24d9f44d882319872020cf903,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YE66UOK/e03.jpg?4dc235c24d9f44d882319872020cf903,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YE66UOK/e04.jpg?4dc235c24d9f44d882319872020cf903",,"{'Additional Information': {'Length': '4.42m', 'Width': '1.84m', 'Height': '1.86m', 'Imported': ''}}",,,,,,,,,,,,,,,
VAN & CAR AUCTION,21,Commercial Vehicle Auctions LTD,MERCEDES-BENZ CITAN 109 CDI Pure,YE70AWP,MERCEDES-BENZ,CITAN,109 CDI Pure,255,Panel Van SWB,Diesel,MANUAL,Doncaster,2026-01-22,10:00:00,2020-10-16,2020,153119,Warranted,Here,25/10/2026,yes,Plus VAT,DIRECT COMPANY,,1.5,"E/MIRRORS, AD-BLUE",https://www.cva-auctions.co.uk/motorvehicleinspectionreport/standard/10569.pdf,"https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YE70AWP/e01.jpg?66c50b15cb5a11ae3776a7b2f0b00861,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YE70AWP/e02.jpg?66c50b15cb5a11ae3776a7b2f0b00861,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YE70AWP/e03.jpg?66c50b15cb5a11ae3776a7b2f0b00861,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YE70AWP/e04.jpg?66c50b15cb5a11ae3776a7b2f0b00861","https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YE70AWP/e01.jpg?66c50b15cb5a11ae3776a7b2f0b00861,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YE70AWP/e02.jpg?66c50b15cb5a11ae3776a7b2f0b00861,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YE70AWP/e03.jpg?66c50b15cb5a11ae3776a7b2f0b00861,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YE70AWP/e04.jpg?66c50b15cb5a11ae3776a7b2f0b00861",,"{'Additional Information': {'Length': '4.32m', 'Width': '2.14m', 'Height': '1.82m', 'Imported': ''}}",,,,,,,,,,,,,,,
VAN & CAR AUCTION,21,Commercial Vehicle Auctions LTD,VOLKSWAGEN CRAFTER CR50 TDI BMT,YG17FKE,VOLKSWAGEN,CRAFTER,CR50 TDI BMT,278,Box Van,Diesel,MANUAL,Doncaster,2026-01-22,10:00:00,2017-03-01,2017,180300,Not Warranted,Here,31/03/2026,,Plus VAT,DIRECT UNITED RENTAL GROUP - EXTRA £100,,2.0,E/MIRRORS,https://www.cva-auctions.co.uk/motorvehicleinspectionreport/standard/10402.pdf,"https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YG17FKE/e01.jpg?7e51687485340cb96d8f963a60def27b,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YG17FKE/e02.jpg?7e51687485340cb96d8f963a60def27b,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YG17FKE/e03.jpg?7e51687485340cb96d8f963a60def27b,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YG17FKE/e04.jpg?7e51687485340cb96d8f963a60def27b","https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YG17FKE/e01.jpg?7e51687485340cb96d8f963a60def27b,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YG17FKE/e02.jpg?7e51687485340cb96d8f963a60def27b,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YG17FKE/e03.jpg?7e51687485340cb96d8f963a60def27b,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YG17FKE/e04.jpg?7e51687485340cb96d8f963a60def27b",,"{'Additional Information': {'Length': '', 'Width': '', 'Height': '', 'Imported': ''}}",,,,,,,,,,,,,,,
VAN & CAR AUCTION,21,Commercial Vehicle Auctions LTD,MERCEDES-BENZ SPRINTER 314 CDI,YH69MUE,MERCEDES-BENZ,SPRINTER,314 CDI,208,Fridge Van L2,Diesel,MANUAL,Doncaster,2026-01-22,10:00:00,2019-11-28,2019,257932,Not Warranted,Here,Expired,,Plus VAT,,1,2.1,"AD-BLUE, THERMOKING UNIT, TWIN EVAPS, SEPARATOR, SIDE LOAD DOOR",https://www.cva-auctions.co.uk/motorvehicleinspectionreport/standard/9760.pdf,"https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YH69MUE/e01.jpg?c2d98ec9c7ae4c7bd030ef60611de17e,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YH69MUE/e02.jpg?c2d98ec9c7ae4c7bd030ef60611de17e,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YH69MUE/e03.jpg?c2d98ec9c7ae4c7bd030ef60611de17e,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YH69MUE/e04.jpg?c2d98ec9c7ae4c7bd030ef60611de17e","https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YH69MUE/e01.jpg?c2d98ec9c7ae4c7bd030ef60611de17e,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YH69MUE/e02.jpg?c2d98ec9c7ae4c7bd030ef60611de17e,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YH69MUE/e03.jpg?c2d98ec9c7ae4c7bd030ef60611de17e,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YH69MUE/e04.jpg?c2d98ec9c7ae4c7bd030ef60611de17e",,"{'Additional Information': {'Length': '5.93m', 'Width': '2.35m', 'Height': '2.33m', 'Imported': ''}}",,,,,,,,,,,,,,,
VAN & CAR AUCTION,21,Commercial Vehicle Auctions LTD,MERCEDES-BENZ SPRINTER 314 CDI 3.5t H1,YH69MYF,MERCEDES-BENZ,SPRINTER,314 CDI 3.5t H1,209,Fridge Van L2,Diesel,MANUAL,Doncaster,2026-01-22,10:00:00,2019-10-24,2019,,Not Showing,Here,Expired,,Plus VAT,,1,2.1,"LAST KNOWN MOT MILEAGE 18/10/2025 203,132 MILES, THERMOKING V 300 UNIT",https://www.cva-auctions.co.uk/motorvehicleinspectionreport/standard/9759.pdf,"https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YH69MYF/e01.jpg?7e213ee25a9edcce4de90933162401ab,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YH69MYF/e02.jpg?7e213ee25a9edcce4de90933162401ab,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YH69MYF/e03.jpg?7e213ee25a9edcce4de90933162401ab,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YH69MYF/e04.jpg?7e213ee25a9edcce4de90933162401ab","https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YH69MYF/e01.jpg?7e213ee25a9edcce4de90933162401ab,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YH69MYF/e02.jpg?7e213ee25a9edcce4de90933162401ab,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YH69MYF/e03.jpg?7e213ee25a9edcce4de90933162401ab,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YH69MYF/e04.jpg?7e213ee25a9edcce4de90933162401ab",,"{'Additional Information': {'Length': '5.93m', 'Width': '2.35m', 'Height': '2.33m', 'Imported': ''}}",,,,,,,,,,,,,,,
VAN & CAR AUCTION,21,Commercial Vehicle Auctions LTD,PEUGEOT BOXER 335 2.2 HDI 130PS,YJ14SVL,PEUGEOT,BOXER,335 2.2 HDI 130PS,282,Luton L3,Diesel,MANUAL,Doncaster,2026-01-22,10:00:00,2014-06-10,2014,94706,Warranted,Here,26/05/2026,,Plus VAT,DIRECT COUNCIL - 30% BUYERS PREMIUM ON THIS VEHICLE,,2.2,"*ACCIDENT DAMAGE, MAY OR MAY NOT APPEAR ON VCAR, WARNING LIGHT ON DASH* E/ MIRRORS",https://www.cva-auctions.co.uk/motorvehicleinspectionreport/standard/10307.pdf,"https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YJ14SVL/e01.jpg?8dfd49b55704b55c36fc34e267b2a8eb,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YJ14SVL/e02.jpg?8dfd49b55704b55c36fc34e267b2a8eb,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YJ14SVL/e03.jpg?8dfd49b55704b55c36fc34e267b2a8eb,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YJ14SVL/e04.jpg?8dfd49b55704b55c36fc34e267b2a8eb","https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YJ14SVL/e01.jpg?8dfd49b55704b55c36fc34e267b2a8eb,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YJ14SVL/e02.jpg?8dfd49b55704b55c36fc34e267b2a8eb,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YJ14SVL/e03.jpg?8dfd49b55704b55c36fc34e267b2a8eb,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YJ14SVL/e04.jpg?8dfd49b55704b55c36fc34e267b2a8eb",,"{'Additional Information': {'Length': '5.94m', 'Width': '2.51m', 'Height': '2.15m', 'Imported': ''}}",,,,,,,,,,,,,,,
VAN & CAR AUCTION,21,Commercial Vehicle Auctions LTD,DACIA DUSTER 1.5 BLUE DCI COMFORT,YL69MUB,DACIA,DUSTER,1.5 BLUE DCI COMFORT,96,Hatchback,Diesel,MANUAL,Doncaster,2026-01-22,10:00:00,2020-01-16,2020,93923,Warranted,Here,22/10/2026,yes,Margin,DIRECT COUNCIL - 30% BUYERS PREMIUM ON THIS VEHICLE,,1.5,*WARNING LIGHT ON DASH*,https://www.cva-auctions.co.uk/motorvehicleinspectionreport/standard/10242.pdf,"https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YL69MUB/e01.jpg?76c56e1e4a7939842f10b9858b9085ad,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YL69MUB/e02.jpg?76c56e1e4a7939842f10b9858b9085ad,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YL69MUB/e03.jpg?76c56e1e4a7939842f10b9858b9085ad,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YL69MUB/e04.jpg?76c56e1e4a7939842f10b9858b9085ad","https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YL69MUB/e01.jpg?76c56e1e4a7939842f10b9858b9085ad,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YL69MUB/e02.jpg?76c56e1e4a7939842f10b9858b9085ad,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YL69MUB/e03.jpg?76c56e1e4a7939842f10b9858b9085ad,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YL69MUB/e04.jpg?76c56e1e4a7939842f10b9858b9085ad",,"{'Additional Information': {'Length': '4.34m', 'Width': '2.05m', 'Height': '1.62m', 'Imported': ''}}",,,,,,,,,,,,,,,
VAN & CAR AUCTION,21,Commercial Vehicle Auctions LTD,DACIA DUSTER 1.5 Blue dCi Comfort 5dr 4X4,YL69MUU,DACIA,DUSTER,1.5 Blue dCi Comfort 5dr 4X4,95,Hatchback,Diesel,MANUAL,Doncaster,2026-01-22,10:00:00,2020-01-16,2020,96818,Warranted,Here,Expired,yes,Margin,DIRECT COUNCIL - 30% BUYERS PREMIUM ON THIS VEHICLE,,1.5,,https://www.cva-auctions.co.uk/motorvehicleinspectionreport/standard/10243.pdf,"https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YL69MUU/e01.jpg?5223eaba06f620216884d9c01f261c3a,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YL69MUU/e02.jpg?5223eaba06f620216884d9c01f261c3a,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YL69MUU/e03.jpg?5223eaba06f620216884d9c01f261c3a,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YL69MUU/e04.jpg?5223eaba06f620216884d9c01f261c3a","https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YL69MUU/e01.jpg?5223eaba06f620216884d9c01f261c3a,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YL69MUU/e02.jpg?5223eaba06f620216884d9c01f261c3a,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YL69MUU/e03.jpg?5223eaba06f620216884d9c01f261c3a,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YL69MUU/e04.jpg?5223eaba06f620216884d9c01f261c3a",,"{'Additional Information': {'Length': '4.34m', 'Width': '2.05m', 'Height': '1.62m', 'Imported': ''}}",,,,,,,,,,,,,,,
VAN & CAR AUCTION,21,Commercial Vehicle Auctions LTD,MERCEDES-BENZ SPRINTER 413 CDI,YN06AZB,MERCEDES-BENZ,SPRINTER,413 CDI,47,Minibus,Diesel,MANUAL,Doncaster,2026-01-22,10:00:00,2006-06-01,2006,516155,Not Warranted,Here,01/06/2026,,Plus VAT,,3,2.1,16 SEATS PLUS DRIVER,https://www.cva-auctions.co.uk/motorvehicleinspectionreport/standard/10213.pdf,"https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YN06AZB/e01.jpg?43c6827bb03a8374a16bc9632a3e5669,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YN06AZB/e02.jpg?43c6827bb03a8374a16bc9632a3e5669,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YN06AZB/e03.jpg?43c6827bb03a8374a16bc9632a3e5669,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YN06AZB/e04.jpg?43c6827bb03a8374a16bc9632a3e5669","https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YN06AZB/e01.jpg?43c6827bb03a8374a16bc9632a3e5669,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YN06AZB/e02.jpg?43c6827bb03a8374a16bc9632a3e5669,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YN06AZB/e03.jpg?43c6827bb03a8374a16bc9632a3e5669,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YN06AZB/e04.jpg?43c6827bb03a8374a16bc9632a3e5669",,"{'Additional Information': {'Length': '', 'Width': '', 'Height': '', 'Imported': ''}}",,,,,,,,,,,,,,,
VAN & CAR AUCTION,21,Commercial Vehicle Auctions LTD,Ford Transit Custom 280 2.0 TDCI 105PS,YO19YNX,Ford,Transit Custom,280 2.0 TDCI 105PS,154,Panel Van L1,Diesel,MANUAL,Bedford,2026-01-22,10:00:00,2019-07-30,2019,137496,Warranted,Here,03/09/2026,,Plus VAT,DIRECT UTILITY COMPANY - EXTRA £100 BUYERS FEE,,2.0,"AD-BLUE, SIDE LOADING DOOR",https://www.cva-auctions.co.uk/motorvehicleinspectionreport/standard/9796.pdf,"https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YO19YNX/e01.jpg?e9db0e740cfc50553705b43c580af5be,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YO19YNX/e02.jpg?e9db0e740cfc50553705b43c580af5be,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YO19YNX/e03.jpg?e9db0e740cfc50553705b43c580af5be,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YO19YNX/e04.jpg?e9db0e740cfc50553705b43c580af5be","https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YO19YNX/e01.jpg?e9db0e740cfc50553705b43c580af5be,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YO19YNX/e02.jpg?e9db0e740cfc50553705b43c580af5be,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YO19YNX/e03.jpg?e9db0e740cfc50553705b43c580af5be,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YO19YNX/e04.jpg?e9db0e740cfc50553705b43c580af5be",,"{'Additional Information': {'Length': '4.97m', 'Width': '2.27m', 'Height': '2.00m', 'Imported': ''}}",,,,,,,,,,,,,,,
VAN & CAR AUCTION,21,Commercial Vehicle Auctions LTD,Ford Transit 350 2.0 TDCI 170PS,YP18OSW,Ford,Transit,350 2.0 TDCI 170PS,233,Panel Van L2,Diesel,MANUAL,Bedford,2026-01-22,10:00:00,2018-05-22,2018,106186,Not Warranted,Here,22/05/2026,,Plus VAT,DIRECT UTILITY COMPANY - EXTRA £100 BUYERS FEE,,2.0,SIDE LOADING DOOR,https://www.cva-auctions.co.uk/motorvehicleinspectionreport/standard/9797.pdf,"https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YP18OSW/e01.jpg?72e495cbe5823fd26d1991e8076ab64f,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YP18OSW/e02.jpg?72e495cbe5823fd26d1991e8076ab64f,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YP18OSW/e03.jpg?72e495cbe5823fd26d1991e8076ab64f,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YP18OSW/e04.jpg?72e495cbe5823fd26d1991e8076ab64f","https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YP18OSW/e01.jpg?72e495cbe5823fd26d1991e8076ab64f,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YP18OSW/e02.jpg?72e495cbe5823fd26d1991e8076ab64f,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YP18OSW/e03.jpg?72e495cbe5823fd26d1991e8076ab64f,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YP18OSW/e04.jpg?72e495cbe5823fd26d1991e8076ab64f",,"{'Additional Information': {'Length': '5.53m', 'Width': '2.47m', 'Height': '2.78m', 'Imported': ''}}",,,,,,,,,,,,,,,
VAN & CAR AUCTION,21,Commercial Vehicle Auctions LTD,VAUXHALL CORSA 1.3 CDTi 16V 95ps Sportive,YP67SKO,VAUXHALL,CORSA,1.3 CDTi 16V 95ps Sportive,254,Car Derived Van,Diesel,MANUAL,Doncaster,2026-01-22,10:00:00,2017-11-10,2017,157593,Warranted,Here,14/07/2026,yes,Plus VAT,DIRECT COMPANY,1,1.2,"*NO REVERSE GEAR* E/MIRRORS, HEATED WINDSCREEN",https://www.cva-auctions.co.uk/motorvehicleinspectionreport/standard/10490.pdf,"https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YP67SKO/e01.jpg?5c43d89641893c382fce89bea461de4e,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YP67SKO/e02.jpg?5c43d89641893c382fce89bea461de4e,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YP67SKO/e03.jpg?5c43d89641893c382fce89bea461de4e,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YP67SKO/e04.jpg?5c43d89641893c382fce89bea461de4e","https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YP67SKO/e01.jpg?5c43d89641893c382fce89bea461de4e,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YP67SKO/e02.jpg?5c43d89641893c382fce89bea461de4e,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YP67SKO/e03.jpg?5c43d89641893c382fce89bea461de4e,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YP67SKO/e04.jpg?5c43d89641893c382fce89bea461de4e",,"{'Additional Information': {'Length': '4.02m', 'Width': '1.74m', 'Height': '1.49m', 'Imported': ''}}",,,,,,,,,,,,,,,
VAN & CAR AUCTION,21,Commercial Vehicle Auctions LTD,Ford Transit Custom 280 2.0 TDCi 105PS BASE,YR68HZE,Ford,Transit Custom 280,2.0 TDCi 105PS BASE,234,Panel Van L1,Diesel,MANUAL,Livingston,2026-01-22,10:00:00,2018-09-28,2018,80243,Warranted,To Follow,10/12/2026,,Plus VAT,DIRECT UTILITY COMPANY - EXTRA £100 BUYERS FEE,,2.0,SINGLE SIDE LOAD DOOR,https://www.cva-auctions.co.uk/motorvehicleinspectionreport/standard/9982.pdf,"https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YR68HZE/e01.jpg?b17e2488614fcc8c4ce06c48c7183f58,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YR68HZE/e02.jpg?b17e2488614fcc8c4ce06c48c7183f58,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YR68HZE/e03.jpg?b17e2488614fcc8c4ce06c48c7183f58,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YR68HZE/e04.jpg?b17e2488614fcc8c4ce06c48c7183f58","https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YR68HZE/e01.jpg?b17e2488614fcc8c4ce06c48c7183f58,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YR68HZE/e02.jpg?b17e2488614fcc8c4ce06c48c7183f58,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YR68HZE/e03.jpg?b17e2488614fcc8c4ce06c48c7183f58,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YR68HZE/e04.jpg?b17e2488614fcc8c4ce06c48c7183f58",,"{'Additional Information': {'Length': '4.97m', 'Width': '2.27m', 'Height': '2.00m', 'Imported': ''}}",,,,,,,,,,,,,,,
VAN & CAR AUCTION,21,Commercial Vehicle Auctions LTD,Ford Transit Custom 280 2.0 TDCI 105PS,YR68RXH,Ford,Transit Custom,280 2.0 TDCI 105PS,235,Panel Van L1,Diesel,MANUAL,Bedford,2026-01-22,10:00:00,2018-11-19,2018,83452,Warranted,To Follow,10/09/2026,,Plus VAT,DIRECT UTILITY COMPANY - EXTRA £100 BUYERS FEE,1,2.0,"*COLLECTED AS NON-RUNNER, ENGINE ISSUES* AD-BLUE, SIDE LOADING DOOR",https://www.cva-auctions.co.uk/motorvehicleinspectionreport/standard/10462.pdf,"https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YR68RXH/e01.jpg?9fabd84acf9739211d83355c4bd606c8,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YR68RXH/e02.jpg?9fabd84acf9739211d83355c4bd606c8,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YR68RXH/e03.jpg?9fabd84acf9739211d83355c4bd606c8,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YR68RXH/e04.jpg?9fabd84acf9739211d83355c4bd606c8","https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YR68RXH/e01.jpg?9fabd84acf9739211d83355c4bd606c8,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YR68RXH/e02.jpg?9fabd84acf9739211d83355c4bd606c8,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YR68RXH/e03.jpg?9fabd84acf9739211d83355c4bd606c8,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/YR68RXH/e04.jpg?9fabd84acf9739211d83355c4bd606c8",,"{'Additional Information': {'Length': '4.97m', 'Width': '2.27m', 'Height': '2.00m', 'Imported': ''}}",,,,,,,,,,,,,,,
